OrderId,ClientOrderId,Result,ResultCode,Message,Amount,AmountFilled,IsAmountFilledReversed,Price,AveragePrice,OrderDate,HTTPHeaderDate,CompletedDate,MarketSymbol,IsBuy,Fees,FeesCurrency,TradeId,TradeDate,UpdateSequence
e957b543-b6c8-43f4-b80e-fd259778989f,,PendingOpen,,,0.0000809,0,False,20825.04,,10/27/2022 14:25:06,10/27/2022 14:25:06,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
3795d408-a050-4f71-93a6-4824a7f5eb2a,,PendingOpen,,,0.0000809,0,False,20845.64,,10/27/2022 14:25:06,10/27/2022 14:25:06,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
31fcec30-8132-40bb-a24c-70507c496814,,PendingOpen,,,0.0000809,0,False,20866.24,,10/27/2022 14:25:06,10/27/2022 14:25:07,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
276f6fd2-4176-48b1-b37a-c2d48392cbf2,,PendingOpen,,,0.0000809,0,False,20886.84,,10/27/2022 14:25:07,10/27/2022 14:25:07,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
2f8d9b66-8963-4170-ab93-e25673c4cd83,,PendingOpen,,,0.0000809,0,False,20907.44,,10/27/2022 14:25:07,10/27/2022 14:25:07,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
b9662c30-ff22-4336-bd69-ecf0e647f868,,PendingOpen,,,0.0000809,0,False,20928.04,,10/27/2022 14:25:07,10/27/2022 14:25:07,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
72638272-d0f1-41e8-94af-9d671bf68d84,,PendingOpen,,,0.0000809,0,False,20948.63,,10/27/2022 14:25:07,10/27/2022 14:25:07,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
8772f259-3863-41a5-9b1d-19db33d69f9b,,PendingOpen,,,0.0000809,0,False,20969.23,,10/27/2022 14:25:08,10/27/2022 14:25:08,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
6486c68b-e04e-40ed-bbb4-7a66a5fd7436,,PendingOpen,,,0.0000809,0,False,20989.83,,10/27/2022 14:25:08,10/27/2022 14:25:08,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
df22af4c-42b7-4579-a366-c4de719d0e2d,,PendingOpen,,,0.0000809,0,False,21010.43,,10/27/2022 14:25:08,10/27/2022 14:25:08,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
d40da143-6080-4d16-a019-792b5e0938bb,,PendingOpen,,,0.0000809,0,False,21031.03,,10/27/2022 14:25:08,10/27/2022 14:25:08,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
797af0bf-1701-415d-90d7-00f85c5c9425,,PendingOpen,,,0.0000809,0,False,21051.63,,10/27/2022 14:25:08,10/27/2022 14:25:08,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
e7b8a945-ba02-43e1-a30f-572b78d2c45b,,PendingOpen,,,0.0000809,0,False,21072.22,,10/27/2022 14:25:09,10/27/2022 14:25:09,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
